sample,label,pred,correct,input_ev,hid_spk,t_ms,L1_ev,L2_ev,L3_ev,L4_ev
2929,2,2,1,1254,49,5.15,1254,49,55,104
2930,2,2,1,1063,61,4.84,1063,61,95,156
2931,2,2,1,1252,51,7.06,1252,51,69,136
2932,2,2,1,985,49,4.96,985,49,83,150
2933,2,2,1,1063,41,3.88,1063,41,68,125
2934,2,2,1,1054,39,4.02,1054,39,64,117
2935,2,2,1,1040,30,4.17,1040,30,54,114
2936,2,2,1,909,59,4.71,909,59,75,141
2937,2,2,1,1107,31,5.46,1107,31,74,138
2938,2,2,1,1119,42,5.04,1119,42,62,142
2939,2,2,1,1002,44,4.17,1002,44,67,108
2940,2,2,1,931,50,4.92,931,50,87,153
2941,2,2,1,989,52,4.11,989,52,76,130
2942,2,2,1,1085,53,4.3,1085,53,69,131
2943,2,2,1,1161,30,3.81,1161,30,43,77
2944,2,2,1,1059,44,5.26,1059,44,84,144
2945,2,2,1,1130,78,4.76,1130,78,83,143
2946,2,2,1,841,31,4.42,841,31,45,88
2947,2,2,1,995,65,4.14,995,65,78,130
2948,2,2,1,1064,45,5.01,1064,45,75,131
2949,2,2,1,1096,46,4.4,1096,46,85,152
2950,2,2,1,1058,53,4.89,1058,53,86,143
2951,2,2,1,973,58,4.45,973,58,80,154
2952,2,2,1,1017,59,5.98,1017,59,78,138
2953,2,2,1,1097,29,7.07,1097,29,60,114
2954,2,2,1,800,48,4.16,800,48,43,68
2955,2,2,1,841,59,3.98,841,59,66,123
2956,2,2,1,923,63,4.18,923,63,58,120
2957,2,1,0,1030,27,4.01,1030,27,28,96
2958,2,3,0,867,22,4.68,867,22,20,77
2959,2,2,1,882,43,4.56,882,43,29,58
2960,2,2,1,1074,44,4.56,1074,44,62,129
2961,2,2,1,896,36,4.69,896,36,40,98
2962,2,2,1,846,51,4.22,846,51,83,142
2963,2,2,1,1042,55,4.9,1042,55,84,140
2964,2,2,1,1201,44,4.91,1201,44,60,115
2965,2,2,1,994,47,4.2,994,47,69,131
2966,2,2,1,966,51,3.84,966,51,86,141
2967,2,2,1,606,35,2.98,606,35,46,109
2968,2,2,1,903,46,3.78,903,46,73,134
2969,2,2,1,1060,53,4.05,1060,53,83,133
2970,2,2,1,733,44,3.26,733,44,43,109
2971,2,2,1,1194,42,4.49,1194,42,60,111
2972,2,2,1,1073,39,4.61,1073,39,63,113
2973,2,2,1,1014,39,4.54,1014,39,66,124
2974,2,2,1,996,34,3.81,996,34,53,126
2975,2,2,1,937,39,4.33,937,39,54,107
2976,2,2,1,826,32,4.1,826,32,63,119
2977,2,2,1,1162,37,4.7,1162,37,50,100
2978,2,2,1,1088,41,3.75,1088,41,59,107
2979,2,2,1,959,48,3.97,959,48,71,121
2980,2,2,1,952,36,3.98,952,36,70,130
2981,2,2,1,1114,18,4.2,1114,18,31,80
2982,2,2,1,1016,32,5.44,1016,32,48,103
2983,2,2,1,1067,32,4.61,1067,32,47,117
2984,2,2,1,1142,47,5.39,1142,47,64,136
2985,2,2,1,922,50,3.77,922,50,68,129
2986,2,2,1,1026,38,4.42,1026,38,60,134
2987,2,2,1,1318,41,4.45,1318,41,60,112
2988,2,2,1,949,35,4.3,949,35,65,123
2989,2,2,1,1239,43,5.36,1239,43,52,105
2990,2,2,1,1089,47,3.77,1089,47,54,106
2991,2,2,1,1250,51,7.31,1250,51,62,120
2992,2,2,1,1101,46,4.7,1101,46,70,120
2993,2,2,1,1023,68,5.98,1023,68,71,133
2994,2,2,1,1203,53,4.5,1203,53,83,147
2995,2,2,1,1028,70,3.6,1028,70,72,109
2996,2,2,1,989,56,3.75,989,56,78,151
2997,2,2,1,963,51,3.5,963,51,63,116
2998,2,2,1,1002,60,3.73,1002,60,61,122
2999,2,2,1,884,64,4.29,884,64,70,124
3000,2,2,1,748,42,4.63,748,42,44,89
3001,2,2,1,1018,65,6.19,1018,65,76,130
3002,2,2,1,1223,42,6.68,1223,42,61,123
3003,2,2,1,1046,69,4.01,1046,69,77,130
3004,2,2,1,1372,49,5.17,1372,49,63,132
3005,2,2,1,1160,56,4.27,1160,56,79,117
3006,2,2,1,1202,31,4.18,1202,31,42,86
3007,2,2,1,1231,50,4.88,1231,50,57,111
3008,2,2,1,1062,45,3.94,1062,45,73,140
3009,2,2,1,1398,34,5.01,1398,34,35,80
3010,2,2,1,1048,63,5.47,1048,63,96,155
3011,2,2,1,1229,37,5.11,1229,37,41,84
3012,2,2,1,1262,30,4.57,1262,30,40,83
3013,2,2,1,1240,47,4.28,1240,47,59,119
3014,2,2,1,1066,52,6.16,1066,52,70,136
3015,2,2,1,1203,59,4.42,1203,59,73,132
3016,2,2,1,978,55,4.2,978,55,63,135
3017,2,2,1,1000,50,4.6,1000,50,70,135
3018,2,2,1,1108,51,3.94,1108,51,68,111
3019,2,2,1,1104,70,4.99,1104,70,70,112
3020,2,2,1,1098,56,5.08,1098,56,78,146
3021,2,2,1,1250,54,5.15,1250,54,61,127
3022,2,2,1,1004,70,4.27,1004,70,82,146
3023,2,2,1,972,67,4.01,972,67,82,145
3024,2,2,1,1072,78,4.61,1072,78,79,132
3025,2,2,1,1100,46,5.22,1100,46,58,106
3026,2,2,1,1098,67,5.19,1098,67,69,133
3027,2,2,1,1107,63,4.45,1107,63,67,126
3028,2,2,1,1240,57,4.27,1240,57,70,124
3029,2,2,1,1085,48,4.65,1085,48,76,146
3030,2,2,1,1122,39,4.03,1122,39,53,99
3031,2,2,1,1292,38,4.61,1292,38,58,119
3032,2,2,1,1205,53,7.58,1205,53,76,128
3033,2,2,1,1201,36,5.01,1201,36,58,108
3034,2,2,1,1058,42,5.48,1058,42,58,109
3035,2,2,1,1126,39,4.66,1126,39,62,129
3036,2,2,1,1248,32,4.48,1248,32,44,104
3037,2,2,1,1082,47,4.62,1082,47,54,107
3038,2,2,1,1398,56,5.55,1398,56,68,119
3039,2,2,1,1261,16,5.1,1261,16,33,69
3040,2,2,1,1156,52,5.05,1156,52,66,122
3041,2,2,1,1306,42,6.37,1306,42,57,132
3042,2,2,1,1168,46,4.35,1168,46,60,114
3043,2,2,1,1157,47,4.69,1157,47,59,107
3044,2,2,1,1151,47,4.09,1151,47,62,110
3045,2,2,1,1286,50,5.65,1286,50,65,116
3046,2,2,1,1205,45,4.59,1205,45,66,130
3047,2,2,1,1094,40,4.17,1094,40,62,112
3048,2,2,1,1427,38,4.86,1427,38,54,105
3049,2,8,0,1531,28,5.33,1531,28,39,104
3050,2,2,1,1205,37,4.39,1205,37,65,114
3051,2,2,1,1545,38,5.05,1545,38,52,104
3052,2,3,0,1354,48,5.52,1354,48,48,128
3053,2,2,1,1500,24,4.97,1500,24,30,56
3054,2,2,1,1103,72,4.36,1103,72,74,140
3055,2,2,1,1155,40,4.93,1155,40,51,103
3056,2,2,1,1215,58,4.12,1215,58,55,128
3057,2,2,1,1002,53,3.72,1002,53,67,127
3058,2,2,1,1003,68,4.43,1003,68,71,116
3059,2,2,1,1337,62,4.7,1337,62,71,135
3060,2,2,1,1168,49,4.33,1168,49,53,110
3061,2,2,1,1486,50,7.71,1486,50,66,129
3062,2,2,1,1361,51,5.5,1361,51,53,106
3063,2,2,1,1151,54,3.8,1151,54,46,97
3064,2,2,1,1308,71,5.25,1308,71,77,129
3065,2,2,1,1074,62,3.73,1074,62,55,107
3066,2,2,1,1297,64,5.95,1297,64,77,131
3067,2,2,1,912,43,3.49,912,43,39,84
3068,2,2,1,1383,48,4.9,1383,48,64,124
3069,2,2,1,1215,44,5.99,1215,44,62,114
3070,2,2,1,1410,55,5.2,1410,55,65,100
3071,2,2,1,1229,26,4.75,1229,26,49,105
3072,2,2,1,1239,31,5.18,1239,31,63,116
3073,2,2,1,1267,39,4.57,1267,39,46,126
3074,2,2,1,1318,51,4.48,1318,51,54,114
3075,2,2,1,1466,34,4.85,1466,34,45,81
3076,2,2,1,880,52,3.94,880,52,73,108
3077,2,2,1,949,31,5.83,949,31,53,117
3078,2,2,1,823,37,3.65,823,37,52,106
3079,2,2,1,968,33,4.14,968,33,53,109
3080,2,2,1,784,33,3.61,784,33,63,115
3081,2,2,1,866,44,5.06,866,44,51,110
3082,2,2,1,1069,27,5.22,1069,27,25,45
3083,2,2,1,754,43,4.45,754,43,59,108
3084,2,2,1,1042,37,3.74,1042,37,49,119
3085,2,2,1,1086,36,4.59,1086,36,47,98
3086,2,2,1,1447,40,6.59,1447,40,52,112
3087,2,2,1,1236,66,4.93,1236,66,85,152
3088,2,2,1,1139,50,4.2,1139,50,71,130
3089,2,2,1,1132,62,4.22,1132,62,53,118
3090,2,2,1,1040,43,4.58,1040,43,77,133
3091,2,2,1,678,48,6.0,678,48,37,93
3092,2,7,0,732,39,3.44,732,39,72,119
3093,2,2,1,1160,44,4.63,1160,44,75,139
3094,2,2,1,1086,46,4.17,1086,46,63,115
3095,2,2,1,920,48,3.65,920,48,86,139
3096,2,2,1,1250,65,5.17,1250,65,72,136
3097,2,2,1,904,64,3.6,904,64,79,124
3098,2,2,1,1051,63,4.62,1051,63,65,119
3099,2,2,1,1190,57,6.64,1190,57,66,118
3100,2,2,1,1033,64,4.5,1033,64,90,144
3101,2,2,1,1044,42,5.23,1044,42,61,127
3102,2,2,1,1319,23,4.81,1319,23,26,54
3103,2,2,1,1173,53,4.54,1173,53,86,151
3104,2,2,1,1059,53,5.31,1059,53,71,142
3105,2,2,1,1200,56,6.8,1200,56,64,118
3106,2,2,1,1181,41,4.57,1181,41,52,99
3107,2,2,1,879,30,4.98,879,30,69,124
3108,2,2,1,1095,49,5.96,1095,49,82,144
3109,2,2,1,1038,53,3.73,1038,53,67,123
3110,2,2,1,1042,34,4.61,1042,34,45,87
3111,2,2,1,1044,53,4.12,1044,53,69,109
3112,2,2,1,1034,64,3.83,1034,64,82,136
3113,2,7,0,1010,28,4.32,1010,28,49,100
3114,2,2,1,863,43,5.37,863,43,45,83
3115,2,2,1,1032,53,3.82,1032,53,61,112
3116,2,1,0,628,29,2.88,628,29,45,104
3117,2,2,1,911,40,4.37,911,40,59,107
3118,2,2,1,1055,57,3.74,1055,57,63,105
3119,2,3,0,1148,36,4.38,1148,36,32,88
3120,2,3,0,1017,47,3.53,1017,47,56,119
3121,2,2,1,1234,39,4.55,1234,39,50,118
3122,2,0,0,1284,47,4.65,1284,47,63,140
3123,2,3,0,1318,20,4.31,1318,20,26,99
3124,2,0,0,1372,23,5.43,1372,23,38,79
3125,2,2,1,1179,31,5.34,1179,31,38,84
3126,2,2,1,1208,42,4.24,1208,42,41,97
3127,2,8,0,948,30,4.51,948,30,34,118
3128,2,2,1,1127,37,4.44,1127,37,45,99
3129,2,8,0,1022,20,4.91,1022,20,30,108
3130,2,7,0,748,50,3.66,748,50,66,118
3131,2,3,0,925,43,3.79,925,43,69,117
3132,2,2,1,990,38,4.11,990,38,41,94
3133,2,3,0,1122,39,4.11,1122,39,36,103
3134,2,8,0,1048,35,4.35,1048,35,37,99
3135,2,3,0,856,47,4.58,856,47,46,116
3136,2,3,0,946,31,5.45,946,31,38,116
3137,2,8,0,1081,24,5.35,1081,24,23,58
3138,2,2,1,1051,24,5.41,1051,24,21,50
3139,2,3,0,1150,28,4.71,1150,28,58,114
3140,2,2,1,1367,26,4.96,1367,26,52,107
3141,2,2,1,1371,27,6.57,1371,27,47,92
3142,2,2,1,1499,24,4.95,1499,24,22,52
3143,2,2,1,1006,32,3.98,1006,32,50,100
3144,2,2,1,1661,31,5.05,1661,31,43,92
3145,2,2,1,1005,36,3.79,1005,36,54,119
3146,2,2,1,1219,55,4.93,1219,55,61,119
3147,3,3,1,1237,24,4.36,1237,24,35,98
3148,3,3,1,890,42,4.33,890,42,60,150
3149,3,3,1,947,47,4.47,947,47,69,164
3150,3,3,1,648,42,3.74,648,42,73,146
3151,3,3,1,1302,38,4.54,1302,38,47,102
3152,3,3,1,835,37,5.37,835,37,45,108
3153,3,3,1,984,38,3.56,984,38,46,131
3154,3,3,1,767,45,4.13,767,45,62,141
3155,3,3,1,1035,39,4.1,1035,39,54,136
3156,3,3,1,1019,47,4.22,1019,47,54,128
3157,3,3,1,830,41,4.38,830,41,53,120
3158,3,3,1,705,44,3.31,705,44,47,132
3159,3,3,1,956,48,4.33,956,48,41,99
3160,3,3,1,882,52,3.86,882,52,67,128
3161,3,3,1,916,51,3.89,916,51,52,133
3162,3,3,1,454,38,3.43,454,38,62,116
3163,3,3,1,1178,45,3.96,1178,45,52,113
3164,3,3,1,678,44,5.68,678,44,68,153
3165,3,3,1,648,42,3.46,648,42,58,133
3166,3,3,1,982,55,4.83,982,55,62,135
3167,3,3,1,793,46,3.29,793,46,81,164
3168,3,3,1,676,46,4.81,676,46,62,134
3169,3,6,0,863,26,3.5,863,26,38,80
3170,3,3,1,1075,54,5.11,1075,54,64,155
3171,3,3,1,791,59,4.15,791,59,76,137
3172,3,3,1,774,42,4.09,774,42,58,139
3173,3,3,1,1150,47,4.1,1150,47,46,106
3174,3,3,1,853,53,4.1,853,53,66,162
3175,3,3,1,913,54,3.64,913,54,66,155
3176,3,3,1,790,53,3.94,790,53,55,152
3177,3,3,1,1101,38,4.94,1101,38,58,165
3178,3,3,1,793,50,3.73,793,50,45,96
3179,3,3,1,870,42,4.18,870,42,44,123
3180,3,7,0,830,48,3.77,830,48,49,67
3181,3,3,1,1026,48,3.77,1026,48,56,135
3182,3,3,1,1286,42,4.16,1286,42,59,134
3183,3,3,1,1003,49,3.93,1003,49,60,139
3184,3,3,1,1273,51,5.16,1273,51,53,110
3185,3,3,1,999,41,3.89,999,41,63,146
3186,3,3,1,1387,39,4.85,1387,39,56,92
3187,3,3,1,859,45,3.51,859,45,51,111
3188,3,3,1,1092,42,4.12,1092,42,48,116
3189,3,3,1,1101,51,3.78,1101,51,46,109
3190,3,3,1,1150,41,3.96,1150,41,37,96
3191,3,3,1,1414,65,5.69,1414,65,62,148
3192,3,3,1,1149,53,6.15,1149,53,74,174
3193,3,3,1,989,35,4.32,989,35,53,126
3194,3,3,1,834,26,4.85,834,26,32,98
3195,3,9,0,657,24,4.11,657,24,25,76
3196,3,3,1,1007,43,4.37,1007,43,50,134
3197,3,3,1,985,53,4.7,985,53,53,126
3198,3,2,0,1030,35,4.19,1030,35,34,101
3199,3,3,1,733,40,3.77,733,40,72,124
3200,3,3,1,861,39,3.45,861,39,52,124
3201,3,3,1,868,41,3.63,868,41,45,98
3202,3,3,1,1001,50,3.98,1001,50,62,134
3203,3,3,1,937,55,3.55,937,55,65,142
3204,3,3,1,1040,47,4.24,1040,47,67,164
3205,3,3,1,930,38,3.83,930,38,51,138
3206,3,8,0,1037,25,3.89,1037,25,37,115
3207,3,3,1,1265,59,4.59,1265,59,64,140
3208,3,3,1,1022,38,3.55,1022,38,38,115
3209,3,3,1,514,43,3.1,514,43,50,123
3210,3,9,0,833,42,3.8,833,42,56,132
3211,3,3,1,1078,48,3.89,1078,48,54,112
3212,3,3,1,1400,50,4.95,1400,50,55,131
3213,3,3,1,1111,48,4.33,1111,48,51,122
3214,3,3,1,645,47,4.22,645,47,58,149
3215,3,3,1,1189,48,4.22,1189,48,59,135
3216,3,3,1,664,30,3.74,664,30,52,143
3217,3,3,1,834,46,3.7,834,46,59,146
3218,3,3,1,928,39,3.66,928,39,63,166
3219,3,3,1,752,37,3.39,752,37,48,119
3220,3,3,1,954,46,5.23,954,46,53,128
3221,3,3,1,730,40,3.59,730,40,58,132
3222,3,3,1,962,41,3.61,962,41,47,133
3223,3,3,1,968,37,4.22,968,37,45,127
3224,3,3,1,1090,60,3.79,1090,60,64,128
3225,3,3,1,1157,53,4.95,1157,53,47,126
3226,3,3,1,1383,44,4.55,1383,44,48,107
3227,3,3,1,598,29,2.89,598,29,66,89
3228,3,3,1,1196,39,4.83,1196,39,62,120
3229,3,3,1,1297,54,4.45,1297,54,69,173
3230,3,3,1,1017,57,3.75,1017,57,70,142
3231,3,3,1,905,52,3.45,905,52,59,142
3232,3,3,1,904,55,3.9,904,55,76,152
3233,3,3,1,1104,53,4.23,1104,53,65,152
3234,3,3,1,942,38,4.89,942,38,51,134
3235,3,3,1,1150,57,4.3,1150,57,61,138
3236,3,3,1,1003,52,3.87,1003,52,60,148
3237,3,3,1,823,34,3.85,823,34,59,139
3238,3,3,1,592,50,3.15,592,50,52,124
3239,3,3,1,969,46,4.41,969,46,61,137
3240,3,3,1,936,48,4.95,936,48,68,145
3241,3,3,1,1193,37,4.66,1193,37,47,107
3242,3,3,1,1344,55,5.4,1344,55,63,157
3243,3,3,1,1346,52,4.79,1346,52,55,125
3244,3,3,1,1167,45,4.55,1167,45,60,144
3245,3,3,1,962,52,4.4,962,52,66,134
3246,3,3,1,1074,52,3.95,1074,52,56,142
3247,3,8,0,1103,43,4.48,1103,43,46,115
3248,3,3,1,758,39,3.87,758,39,43,134
3249,3,3,1,1070,35,3.75,1070,35,40,116
3250,3,3,1,804,44,4.03,804,44,75,136
3251,3,8,0,875,39,3.84,875,39,60,168
3252,3,3,1,901,39,3.79,901,39,29,110
3253,3,3,1,1331,49,5.0,1331,49,47,129
3254,3,3,1,893,47,4.11,893,47,51,129
3255,3,3,1,1375,35,4.43,1375,35,45,125
3256,3,3,1,928,45,3.66,928,45,54,141
3257,3,9,0,745,40,3.81,745,40,43,94
3258,3,3,1,795,42,3.45,795,42,46,121
3259,3,3,1,931,39,4.38,931,39,49,136
3260,3,3,1,1221,41,4.0,1221,41,54,127
3261,3,3,1,760,37,3.51,760,37,30,94
3262,3,3,1,791,37,3.82,791,37,66,149
3263,3,3,1,802,51,4.29,802,51,71,155
3264,3,3,1,736,45,4.25,736,45,55,124
3265,3,3,1,1367,47,4.62,1367,47,62,142
3266,3,3,1,1006,23,3.65,1006,23,32,91
3267,3,3,1,883,35,3.34,883,35,30,96
3268,3,6,0,1280,19,5.02,1280,19,31,80
3269,3,3,1,1151,53,5.09,1151,53,60,140
3270,3,3,1,1103,51,4.19,1103,51,63,143
3271,3,3,1,829,28,3.14,829,28,41,118
3272,3,3,1,1057,40,4.28,1057,40,52,137
3273,3,8,0,951,25,3.8,951,25,28,68
3274,3,3,1,898,58,3.95,898,58,68,158
3275,3,3,1,818,19,3.39,818,19,36,132
3276,3,3,1,772,33,3.41,772,33,43,129
3277,3,3,1,801,36,3.68,801,36,53,132
3278,3,3,1,928,36,3.96,928,36,30,89
3279,3,3,1,1131,49,4.42,1131,49,62,147
3280,3,3,1,1110,47,4.93,1110,47,59,149
3281,3,5,0,704,44,3.48,704,44,57,102
3282,3,3,1,1323,41,5.43,1323,41,65,162
3283,3,3,1,882,39,3.76,882,39,54,138
3284,3,3,1,708,44,3.31,708,44,60,132
3285,3,3,1,899,31,3.43,899,31,29,96
3286,3,3,1,1031,36,3.54,1031,36,51,136
3287,3,3,1,988,43,4.35,988,43,40,100
3288,3,3,1,1137,47,5.43,1137,47,55,135
3289,3,3,1,900,49,4.05,900,49,55,119
3290,3,3,1,597,30,2.92,597,30,37,95
3291,3,3,1,961,36,4.76,961,36,49,134
3292,3,3,1,964,36,3.98,964,36,56,133
3293,3,3,1,1195,48,4.67,1195,48,45,103
3294,3,3,1,742,50,3.7,742,50,73,123
3295,3,3,1,619,60,3.76,619,60,87,157
3296,3,3,1,1110,46,4.89,1110,46,62,162
3297,3,3,1,983,46,4.34,983,46,54,143
3298,3,3,1,1366,40,4.75,1366,40,44,130
3299,3,3,1,1068,41,4.31,1068,41,46,123
3300,3,3,1,626,52,4.23,626,52,75,122
3301,3,3,1,692,43,3.96,692,43,52,121
3302,3,3,1,745,53,4.31,745,53,72,155
3303,3,3,1,907,50,4.22,907,50,59,133
3304,3,3,1,856,55,4.07,856,55,53,123
3305,3,3,1,828,49,4.9,828,49,70,170
3306,3,3,1,773,51,3.63,773,51,63,135
3307,3,3,1,1073,55,4.08,1073,55,68,143
3308,3,3,1,867,43,4.43,867,43,35,111
3309,3,3,1,1027,35,3.68,1027,35,37,94
3310,3,3,1,1343,28,4.26,1343,28,40,110
3311,3,3,1,995,46,4.35,995,46,58,134
3312,3,3,1,545,33,4.13,545,33,25,71
3313,3,3,1,893,55,3.56,893,55,66,141
3314,3,3,1,665,28,4.32,665,28,65,150
3315,3,3,1,1063,51,3.86,1063,51,59,122
3316,3,3,1,1114,42,5.29,1114,42,56,146
3317,3,3,1,1007,40,4.64,1007,40,34,88
3318,3,3,1,832,56,3.56,832,56,64,132
3319,3,3,1,881,46,3.59,881,46,47,117
3320,3,7,0,1064,49,5.05,1064,49,94,163
3321,3,3,1,1096,56,4.4,1096,56,58,132
3322,3,3,1,732,53,3.27,732,53,60,127
3323,3,7,0,1053,48,4.1,1053,48,59,150
3324,3,3,1,828,35,3.75,828,35,43,133
3325,3,3,1,1281,45,4.27,1281,45,57,151
3326,3,3,1,879,45,3.75,879,45,65,148
3327,3,3,1,942,46,3.5,942,46,70,139
3328,3,3,1,941,48,4.15,941,48,61,151
3329,3,3,1,645,35,3.48,645,35,52,143
3330,3,3,1,1111,40,3.84,1111,40,54,143
3331,3,3,1,988,36,4.19,988,36,29,83
3332,3,3,1,1010,42,3.89,1010,42,51,107
3333,3,3,1,639,55,3.78,639,55,40,87
3334,3,3,1,1029,45,4.2,1029,45,46,108
3335,3,3,1,1080,46,3.63,1080,46,56,135
3336,3,3,1,958,51,3.84,958,51,65,152
3337,3,3,1,1178,53,4.11,1178,53,61,152
3338,3,3,1,861,37,3.52,861,37,42,98
3339,3,3,1,882,37,3.36,882,37,58,137
3340,3,3,1,714,44,3.74,714,44,67,157
3341,3,3,1,1151,52,4.74,1151,52,72,144
3342,3,3,1,1128,52,4.34,1128,52,46,127
3343,3,3,1,1005,45,4.78,1005,45,56,117
3344,3,3,1,1037,51,3.74,1037,51,71,147
3345,3,3,1,710,39,10.4,710,39,53,126
3346,3,3,1,1154,58,4.76,1154,58,65,135
3347,3,3,1,1188,32,4.23,1188,32,42,113
3348,3,3,1,947,32,3.96,947,32,35,109
3349,3,3,1,806,38,4.52,806,38,50,134
3350,3,3,1,1231,44,3.95,1231,44,59,154
3351,3,3,1,836,44,5.28,836,44,68,139
3352,3,3,1,1154,55,4.4,1154,55,57,132
3353,3,3,1,814,54,3.34,814,54,59,134
3354,3,3,1,866,30,4.69,866,30,36,128
3355,3,3,1,705,36,3.06,705,36,40,98
3356,3,3,1,1001,40,3.94,1001,40,44,105
3357,3,3,1,757,35,4.09,757,35,55,124
3358,3,3,1,1304,48,6.68,1304,48,51,122
3359,3,3,1,857,50,4.55,857,50,67,140
3360,3,3,1,1196,53,4.86,1196,53,63,158
3361,3,3,1,1095,50,4.23,1095,50,62,142
3362,3,3,1,1275,43,6.27,1275,43,62,151
3363,3,3,1,1120,36,4.79,1120,36,40,124
3364,3,3,1,932,43,3.42,932,43,44,117
3365,3,3,1,1118,56,4.49,1118,56,40,115
3366,3,3,1,938,57,4.4,938,57,64,142
3367,3,3,1,902,40,4.82,902,40,39,96
3368,3,3,1,1182,39,4.41,1182,39,48,128
3369,3,9,0,726,33,3.89,726,33,63,121
3370,3,3,1,928,63,4.03,928,63,63,136
3371,3,3,1,1222,46,5.0,1222,46,51,134
3372,3,3,1,1136,44,3.99,1136,44,55,123
3373,3,3,1,1023,22,3.86,1023,22,45,86
3374,3,3,1,755,41,4.59,755,41,49,120
3375,3,3,1,1085,40,3.79,1085,40,63,134
3376,3,3,1,1306,41,4.73,1306,41,42,115
3377,3,3,1,1122,47,4.06,1122,47,53,124
3378,3,3,1,793,40,4.22,793,40,56,133
3379,3,3,1,682,38,3.65,682,38,58,138
3380,3,3,1,942,43,4.45,942,43,64,125
3381,3,3,1,1043,52,4.49,1043,52,52,137
3382,3,3,1,903,52,3.53,903,52,72,147
3383,3,2,0,1181,37,4.91,1181,37,46,91
3384,3,3,1,989,42,3.98,989,42,61,145
3385,3,3,1,863,36,3.57,863,36,39,110
3386,3,3,1,1115,45,4.85,1115,45,37,77
3387,3,3,1,837,34,6.37,837,34,51,142
3388,3,3,1,992,36,4.14,992,36,48,152
3389,3,3,1,629,35,3.47,629,35,47,128
3390,3,3,1,1142,62,5.0,1142,62,66,122
3391,3,3,1,800,38,4.29,800,38,61,157
3392,3,3,1,959,42,3.96,959,42,59,134
3393,3,3,1,966,64,4.62,966,64,71,125
3394,3,3,1,1062,38,4.93,1062,38,40,119
3395,3,3,1,704,58,3.78,704,58,80,163
3396,3,3,1,983,45,4.19,983,45,59,154
3397,3,3,1,1139,56,4.99,1139,56,74,135
3398,3,3,1,726,44,3.25,726,44,51,118
3399,3,3,1,804,47,3.45,804,47,48,123
3400,3,3,1,709,43,3.46,709,43,53,152
3401,3,3,1,989,55,3.81,989,55,70,147
3402,3,3,1,1099,60,4.06,1099,60,49,106
3403,3,3,1,941,37,5.1,941,37,51,153
3404,3,3,1,980,42,3.68,980,42,60,143
3405,3,3,1,557,42,3.88,557,42,64,152
3406,3,8,0,1059,36,4.86,1059,36,35,99
3407,3,3,1,885,45,3.42,885,45,51,135
3408,3,3,1,1022,41,3.5,1022,41,32,98
3409,3,3,1,1010,56,4.05,1010,56,80,175
3410,3,3,1,845,60,3.54,845,60,41,65
3411,3,3,1,789,37,4.81,789,37,44,128
3412,3,3,1,1001,49,3.74,1001,49,54,141
3413,3,3,1,1044,45,4.45,1044,45,52,139
3414,3,3,1,986,42,3.9,986,42,47,123
3415,3,3,1,997,41,3.75,997,41,62,145
3416,3,3,1,1042,50,4.01,1042,50,70,171
3417,3,3,1,889,43,3.57,889,43,68,131
3418,3,3,1,701,38,3.83,701,38,47,131
3419,3,3,1,921,41,3.79,921,41,37,108
3420,3,3,1,1235,53,4.97,1235,53,61,133
3421,3,3,1,883,50,4.09,883,50,66,143
3422,3,3,1,1100,42,5.09,1100,42,63,163
3423,3,3,1,701,51,3.64,701,51,78,188
3424,3,3,1,1096,36,4.37,1096,36,48,119
3425,3,3,1,670,32,4.11,670,32,39,85
3426,3,2,0,842,33,4.13,842,33,36,100
3427,3,3,1,768,32,3.42,768,32,31,119
3428,3,3,1,871,52,4.93,871,52,68,146
3429,3,3,1,1030,36,5.5,1030,36,58,151
3430,3,3,1,1031,50,4.79,1031,50,48,126
3431,3,3,1,863,43,3.7,863,43,45,111
3432,3,3,1,1074,44,4.67,1074,44,48,119
3433,3,3,1,858,44,4.4,858,44,60,126
3434,3,3,1,864,53,3.51,864,53,67,149
3435,3,8,0,1077,22,5.12,1077,22,19,60
3436,3,3,1,855,39,3.61,855,39,47,158
3437,3,3,1,1149,50,4.58,1149,50,60,142
3438,3,3,1,938,30,4.67,938,30,48,110
3439,3,3,1,1004,62,3.77,1004,62,69,158
3440,3,3,1,823,54,3.9,823,54,67,143
3441,3,3,1,848,42,4.37,848,42,57,144
3442,3,8,0,990,30,4.59,990,30,26,100
3443,3,3,1,975,42,4.34,975,42,57,136
3444,3,3,1,901,33,3.34,901,33,38,84
3445,3,3,1,1227,36,4.04,1227,36,41,108
3446,3,3,1,818,52,3.59,818,52,60,139
3447,3,3,1,1192,54,4.62,1192,54,63,139
3448,3,3,1,1109,34,4.41,1109,34,45,125
3449,3,3,1,842,31,3.62,842,31,52,145
3450,3,0,0,940,51,4.65,940,51,59,109
3451,3,3,1,794,46,4.14,794,46,56,142
3452,3,2,0,1115,42,4.95,1115,42,53,112
3453,3,8,0,797,38,3.12,797,38,51,130
3454,3,3,1,620,25,4.29,620,25,34,72
3455,3,3,1,1086,49,4.43,1086,49,67,121
3456,3,3,1,893,23,3.5,893,23,22,58
3457,3,3,1,1197,45,4.16,1197,45,48,129
3458,3,3,1,876,50,4.28,876,50,60,138
3459,3,3,1,602,39,3.36,602,39,54,143
3460,3,3,1,637,28,3.69,637,28,34,154
3461,3,3,1,776,52,3.59,776,52,63,154
3462,3,3,1,773,44,4.7,773,44,65,149
